date,gold,gold_pct_change,sp500,dxy,kospi200
2016-11-14,1221.199951171875,,2164.199951171875,100.11000061035156,250.00999450683594
2016-11-15,1224.0,0.22928668032111688,2180.389892578125,100.19000244140625,249.1999969482422
2016-11-16,1223.4000244140625,-0.0490176132301845,2176.93994140625,100.41000366210938,250.32000732421875
2016-11-17,1216.5,-0.5640039460819257,2187.1201171875,100.88999938964844,250.4600067138672
2016-11-18,1208.5,-0.6576243321002928,2181.89990234375,101.20999908447266,250.2100067138672
2016-11-21,1209.5999755859375,0.09101990781443803,2198.179931640625,101.05000305175781,249.50999450683594
2016-11-22,1211.0,0.11574276143517803,2202.93994140625,101.04000091552734,252.3699951171875
2016-11-23,1189.0999755859375,-1.8084248071067344,2204.719970703125,101.69999694824219,253.66000366210938
2016-11-24,,,,,252.02999877929688
2016-11-25,1178.199951171875,,2213.35009765625,101.48999786376953,252.25999450683594
2016-11-28,1190.5999755859375,1.0524550100115881,2201.719970703125,101.33000183105469,252.9600067138672
2016-11-29,1187.9000244140625,-0.22677231876695458,2204.659912109375,100.93000030517578,252.91000366210938
2016-11-30,1170.800048828125,-1.4395130258855082,2198.81005859375,101.5,254.25999450683594
2016-12-01,1166.9000244140625,-0.3331076401957844,2191.080078125,101.04000091552734,254.47999572753906
2016-12-02,1175.0999755859375,0.7027124004040042,2191.949951171875,100.7699966430664,252.8800048828125
2016-12-05,1174.0,-0.09360697887760283,2204.7099609375,100.13999938964844,252.13999938964844
2016-12-06,1167.5999755859375,-0.5451468836509821,2212.22998046875,100.48999786376953,255.6300048828125
2016-12-07,1175.0,0.633780795545924,2241.35009765625,100.2300033569336,256.3399963378906
2016-12-08,1169.800048828125,-0.44254903590426053,2246.18994140625,101.06999969482422,262.0
2016-12-09,1159.4000244140625,-0.8890429116053644,2259.530029296875,101.56999969482422,260.9100036621094
2016-12-12,1163.5,0.35362907534950416,2256.9599609375,100.95999908447266,260.7200012207031
2016-12-13,1156.699951171875,-0.5844476861302073,2271.719970703125,101.02999877929688,261.6300048828125
2016-12-14,1161.300048828125,0.3976915233366851,2253.280029296875,102.0,262.0
2016-12-15,1127.800048828125,-2.884698061780422,2262.030029296875,103.12999725341797,261.45001220703125
2016-12-16,1135.300048828125,0.6650114980747857,2258.070068359375,102.94999694824219,262.55999755859375
2016-12-19,1140.5,0.4580243942773121,2262.530029296875,103.13999938964844,261.92999267578125
2016-12-20,1131.5,-0.7891275756247262,2270.760009765625,103.29000091552734,262.5899963378906
2016-12-21,1131.0999755859375,-0.03535346125165262,2265.179931640625,103.0199966430664,262.1000061035156
