feature_kr,feature_value,shap_value
달러 인덱스,120.15,0.014710481
달러 인덱스,120.43,0.02017634
달러 인덱스,120.09,0.009189718
달러 인덱스,120.27,0.016201816
달러 인덱스,120.49,0.021672154
달러 인덱스,120.78,0.023180217
달러 인덱스,121.09,0.020922164
달러 인덱스,121.12,0.020019004
달러 인덱스,121.12,0.028705278
달러 인덱스,121.18,0.023423485
달러 인덱스,120.86,0.016901031
달러 인덱스,120.67,0.00686536
달러 인덱스,120.7,0.03221164
달러 인덱스,120.62,0.0146686
달러 인덱스,120.89,0.026984999
달러 인덱스,120.9,0.009728943
달러 인덱스,120.95,0.04173081
달러 인덱스,120.93,0.01663458
달러 인덱스,120.8,0.035739932
달러 인덱스,120.64,0.035327397
달러 인덱스,120.53,0.015872179
달러 인덱스,121.28,0.028552044
달러 인덱스,121.39,0.028940065
달러 인덱스,121.45,0.030203946
달러 인덱스,121.83,0.03994992
달러 인덱스,121.85,0.01412496
달러 인덱스,121.69,0.02001932
달러 인덱스,121.39,0.030923551
달러 인덱스,121.3,0.012085498
달러 인덱스,121.3,0.029067684
달러 인덱스,121.05,0.018647883
달러 인덱스,120.77,0.014862992
달러 인덱스,120.97,0.03950923
달러 인덱스,121.11,0.007219314
달러 인덱스,121.21,0.029061958
달러 인덱스,121.5,0.025497911
달러 인덱스,121.69,0.022094887
달러 인덱스,121.87,0.032752268
달러 인덱스,121.92,0.01585619
달러 인덱스,121.63,0.01836108
달러 인덱스,121.24,0.009981692
달러 인덱스,121.05,0.014457212
달러 인덱스,120.99,0.01354171
달러 인덱스,121.15,0.024790546
달러 인덱스,120.73,0.018777668
달러 인덱스,120.68,0.027073968
달러 인덱스,120.69,0.01830978
달러 인덱스,120.78,0.02564168
달러 인덱스,120.68,0.023965003
달러 인덱스,120.68,0.020099206
달러 인덱스,119.98,0.024805179
달러 인덱스,120.14,0.02247439
달러 인덱스,119.96,0.028155157
달러 인덱스,119.89,0.0149386795
달러 인덱스,120.16,0.025271144
달러 인덱스,120.05,0.02648847
달러 인덱스,120.17,0.0192662
달러 인덱스,119.99,0.0301295
달러 인덱스,119.71,0.01182264
달러 인덱스,119.44,0.005686181
달러 인덱스,119.47,0.016405871
달러 인덱스,119.59,0.03643923
달러 인덱스,119.49,0.019541789
달러 인덱스,119.75,0.033539247
달러 인덱스,119.61,0.021128412
달러 인덱스,119.62,0.038173117
달러 인덱스,119.78,0.033565763
달러 인덱스,119.87,0.020476239
달러 인덱스,120.09,0.022906633
달러 인덱스,120.22,0.018511673
달러 인덱스,120.0,0.028707795
달러 인덱스,120.14,0.028945426
달러 인덱스,119.95,0.019143157
달러 인덱스,120.0,0.02191506
달러 인덱스,120.08,0.034415144
달러 인덱스,119.45,0.02644956
달러 인덱스,119.34,0.02090797
달러 인덱스,119.2,0.031583555
달러 인덱스,118.9,0.024713242
달러 인덱스,118.05,0.014345519
달러 인덱스,117.45,0.017622253
달러 인덱스,117.51,0.025147561
달러 인덱스,117.44,0.024871353
달러 인덱스,117.9,0.030246168
달러 인덱스,118.36,0.024972385
달러 인덱스,117.98,0.028336868
달러 인덱스,118.26,0.04305604
달러 인덱스,118.5,0.03208206
달러 인덱스,118.24,0.016430022
달러 인덱스,117.64,0.014581815
달러 인덱스,117.52,0.03213082
달러 인덱스,117.46,0.016533686
달러 인덱스,117.54,0.021059798
달러 인덱스,117.53,0.031548988
달러 인덱스,117.74,0.028419036
달러 인덱스,117.84,0.033995606
달러 인덱스,118.24,0.028660666
달러 인덱스,117.99,0.0177119
달러 인덱스,117.94,0.01815527
달러 인덱스,117.95,0.038040232
달러 인덱스,117.77,0.019226398
달러 인덱스,117.9,0.02039683
달러 인덱스,117.82,0.030329965
달러 인덱스,118.67,0.028088136
달러 인덱스,119.43,0.037153754
달러 인덱스,119.07,0.016288117
달러 인덱스,119.57,0.027667573
달러 인덱스,119.49,0.024494248
달러 인덱스,119.52,0.02596079
달러 인덱스,118.73,0.019745983
달러 인덱스,119.29,0.04185146
달러 인덱스,119.82,0.030934246
달러 인덱스,120.55,0.025791002
달러 인덱스,120.1,0.02246478
달러 인덱스,119.83,0.0329096
달러 인덱스,119.93,0.030591277
달러 인덱스,120.18,0.030299569
달러 인덱스,120.28,0.017261297
달러 인덱스,119.94,0.03792157
달러 인덱스,120.13,0.034480944
달러 인덱스,120.13,0.03192214
달러 인덱스,120.39,0.03619116
달러 인덱스,120.89,0.024396773
달러 인덱스,121.29,0.03846944
달러 인덱스,121.04,0.015209152
달러 인덱스,120.12,0.015655285
달러 인덱스,120.5,0.03308601
달러 인덱스,120.43,0.010605695
달러 인덱스,120.32,0.025444679
달러 인덱스,119.06,0.012622013
달러 인덱스,118.9,0.026743839
달러 인덱스,118.86,0.01208348
달러 인덱스,118.99,0.033865474
달러 인덱스,118.36,0.005810002
달러 인덱스,118.36,0.026765555
달러 인덱스,118.36,0.029398583
달러 인덱스,118.08,0.02051285
달러 인덱스,118.24,0.026815806
달러 인덱스,118.43,0.029383797
달러 인덱스,118.6,0.015677895
달러 인덱스,118.72,0.028082574
달러 인덱스,118.73,0.02863781
달러 인덱스,118.55,0.017993055
달러 인덱스,118.77,0.041076038
달러 인덱스,119.1,0.023519399
달러 인덱스,118.67,0.0151648875
달러 인덱스,118.39,0.01601596
달러 인덱스,118.83,0.030610252
달러 인덱스,118.62,0.01653976
달러 인덱스,118.1,0.014602131
달러 인덱스,118.01,0.031483106
달러 인덱스,118.04,0.032623313
달러 인덱스,118.06,0.024171056
달러 인덱스,118.52,0.043097895
달러 인덱스,118.47,0.005651638
달러 인덱스,118.67,0.021859208
달러 인덱스,119.28,0.02532193
달러 인덱스,119.28,0.0135733625
달러 인덱스,119.28,0.039171338
달러 인덱스,119.28,0.018714523
달러 인덱스,119.28,0.023258286
달러 인덱스,119.28,0.032158777
S&P 500 지수,4549.34,0.024866648
S&P 500 지수,4585.59,0.019939397
S&P 500 지수,4604.37,0.033025272
S&P 500 지수,4622.44,0.035696298
S&P 500 지수,4643.7,0.030538034
S&P 500 지수,4707.09,0.016828183
S&P 500 지수,4719.55,0.014398465
S&P 500 지수,4719.19,0.02590293
S&P 500 지수,4740.56,0.021763314
S&P 500 지수,4768.37,0.0321152
S&P 500 지수,4698.35,0.01792391
S&P 500 지수,4746.75,0.028446354
S&P 500 지수,4754.63,0.027356679
S&P 500 지수,4774.75,0.0279619
S&P 500 지수,4781.58,0.028708775
S&P 500 지수,4783.35,0.017944412
S&P 500 지수,4769.83,0.028639112
S&P 500 지수,4742.83,0.017677441
S&P 500 지수,4704.81,0.02287176
S&P 500 지수,4688.68,0.024877788
S&P 500 지수,4697.24,0.023500377
S&P 500 지수,4763.54,0.021589275
S&P 500 지수,4756.5,0.019540623
S&P 500 지수,4783.45,0.02500518
S&P 500 지수,4780.24,0.027149478
S&P 500 지수,4783.83,0.024363915
S&P 500 지수,4765.98,0.013073628
S&P 500 지수,4739.21,0.020247927
S&P 500 지수,4780.94,0.030218879
S&P 500 지수,4839.81,0.0235337
S&P 500 지수,4850.43,0.019956514
S&P 500 지수,4864.6,0.024855433
S&P 500 지수,4868.55,0.026332099
S&P 500 지수,4894.16,0.029711477
S&P 500 지수,4890.97,0.025578441
S&P 500 지수,4927.93,0.02646654
S&P 500 지수,4924.97,0.02545589
S&P 500 지수,4845.65,0.020054199
S&P 500 지수,4906.19,0.029011048
S&P 500 지수,4958.61,0.02724194
S&P 500 지수,4942.81,0.022262283
S&P 500 지수,4954.23,0.022547308
S&P 500 지수,4995.06,0.03219458
S&P 500 지수,4997.91,0.025704972
S&P 500 지수,5026.61,0.030593175
S&P 500 지수,5021.84,0.027804187
S&P 500 지수,4953.17,0.020062605
S&P 500 지수,5000.62,0.027145514
S&P 500 지수,5029.73,0.028720057
S&P 500 지수,5005.57,0.017547294
S&P 500 지수,4975.51,0.01583082
S&P 500 지수,4981.8,0.025631484
S&P 500 지수,5087.03,0.03126395
S&P 500 지수,5088.8,0.027082887
S&P 500 지수,5069.53,0.022629563
S&P 500 지수,5078.18,0.02593948
S&P 500 지수,5069.76,0.017322456
S&P 500 지수,5096.27,0.022960225
S&P 500 지수,5137.08,0.030544516
S&P 500 지수,5130.95,0.017106492
S&P 500 지수,5078.65,0.024778709
S&P 500 지수,5104.76,0.024923468
S&P 500 지수,5157.36,0.029861517
S&P 500 지수,5123.69,0.015309151
S&P 500 지수,5117.94,0.022592725
S&P 500 지수,5175.27,0.035949245
S&P 500 지수,5165.31,0.027158568
S&P 500 지수,5150.48,0.012264507
S&P 500 지수,5117.09,0.01979292
S&P 500 지수,5149.42,0.02681824
S&P 500 지수,5178.51,0.020308504
S&P 500 지수,5224.62,0.026757045
S&P 500 지수,5241.53,0.020595305
S&P 500 지수,5234.18,0.018459827
S&P 500 지수,5218.19,0.022819612
S&P 500 지수,5203.58,0.016050007
S&P 500 지수,5248.49,0.023830831
S&P 500 지수,5254.35,0.027766682
S&P 500 지수,5243.77,0.023810254
S&P 500 지수,5205.81,0.018904679
S&P 500 지수,5211.49,0.027290268
S&P 500 지수,5147.21,0.019455953
S&P 500 지수,5204.34,0.030294357
S&P 500 지수,5202.39,0.02315841
S&P 500 지수,5209.91,0.024479864
S&P 500 지수,5160.64,0.016436696
S&P 500 지수,5199.06,0.022339702
S&P 500 지수,5123.41,0.021092445
S&P 500 지수,5061.82,0.01953671
S&P 500 지수,5051.41,0.02100325
S&P 500 지수,5022.21,0.02029245
S&P 500 지수,5011.12,0.017487634
S&P 500 지수,4967.23,0.016574506
S&P 500 지수,5010.6,0.033936717
S&P 500 지수,5070.55,0.028325869
S&P 500 지수,5071.63,0.017248794
S&P 500 지수,5048.42,0.020217273
S&P 500 지수,5099.96,0.025673192
S&P 500 지수,5116.17,0.024186991
S&P 500 지수,5035.69,0.015372215
S&P 500 지수,5018.39,0.021138085
S&P 500 지수,5064.2,0.023414847
S&P 500 지수,5127.79,0.026384823
S&P 500 지수,5180.74,0.027510127
S&P 500 지수,5187.7,0.01635827
S&P 500 지수,5187.67,0.024597177
S&P 500 지수,5214.08,0.023831401
S&P 500 지수,5222.68,0.027727002
S&P 500 지수,5221.42,0.024957566
S&P 500 지수,5246.68,0.029397557
S&P 500 지수,5308.15,0.031670816
S&P 500 지수,5297.1,0.01911166
S&P 500 지수,5303.27,0.028303178
S&P 500 지수,5308.13,0.027428806
S&P 500 지수,5321.41,0.025087748
S&P 500 지수,5307.01,0.027070371
S&P 500 지수,5267.84,0.029742276
S&P 500 지수,5304.72,0.026442345
S&P 500 지수,5306.04,0.021494446
S&P 500 지수,5266.95,0.020066284
S&P 500 지수,5235.48,0.022382144
S&P 500 지수,5277.51,0.020414917
S&P 500 지수,5283.4,0.017249295
S&P 500 지수,5291.34,0.017898856
S&P 500 지수,5354.03,0.032011002
S&P 500 지수,5352.96,0.025665132
S&P 500 지수,5346.99,0.015306195
S&P 500 지수,5360.79,0.019567639
S&P 500 지수,5375.32,0.028853226
S&P 500 지수,5421.03,0.031533234
S&P 500 지수,5433.74,0.027238125
S&P 500 지수,5431.6,0.026140068
S&P 500 지수,5473.23,0.027436865
S&P 500 지수,5487.03,0.032599136
S&P 500 지수,5473.17,0.01908579
S&P 500 지수,5464.62,0.02607931
S&P 500 지수,5447.87,0.025765141
S&P 500 지수,5469.3,0.025460692
S&P 500 지수,5477.9,0.023441141
S&P 500 지수,5482.87,0.024886083
S&P 500 지수,5460.48,0.023936916
S&P 500 지수,5475.09,0.02133932
S&P 500 지수,5509.01,0.026440298
S&P 500 지수,5537.02,0.030566309
S&P 500 지수,5567.19,0.018313942
S&P 500 지수,5572.85,0.030879999
S&P 500 지수,5576.98,0.030771112
S&P 500 지수,5633.91,0.02882048
S&P 500 지수,5584.54,0.019774754
S&P 500 지수,5615.35,0.023363618
S&P 500 지수,5631.22,0.028703703
S&P 500 지수,5667.2,0.030504802
S&P 500 지수,5588.27,0.019053917
S&P 500 지수,5544.59,0.014907316
S&P 500 지수,5505.0,0.022332255
S&P 500 지수,5564.41,0.027529238
S&P 500 지수,5555.74,0.028105067
S&P 500 지수,5427.13,0.011419434
S&P 500 지수,5399.22,0.023951368
S&P 500 지수,5459.1,0.031669274
S&P 500 지수,5463.54,0.01628186
S&P 500 지수,5436.44,0.017097922
S&P 500 지수,5522.3,0.026150089
S&P 500 지수,5446.68,0.013662471
S&P 500 지수,5346.56,0.0162044
S&P 500 지수,5186.33,0.026035445
S&P 500 지수,5240.03,0.016955346
S&P 500 지수,5199.5,0.0140672475
S&P 500 지수,5319.31,0.021899845
S&P 500 지수,5344.16,0.017463496
S&P 500 지수,5344.39,0.015209424
S&P 500 지수,5434.43,0.029583575
S&P 500 지수,5455.21,0.03749509
S&P 500 지수,5543.22,0.030845298
S&P 500 지수,5554.25,0.018445324
S&P 500 지수,5608.25,0.028556231
S&P 500 지수,5597.12,0.020446777
S&P 500 지수,5620.85,0.024356952
S&P 500 지수,5570.64,0.017199561
S&P 500 지수,5634.61,0.02660607
S&P 500 지수,5616.84,0.028405776
S&P 500 지수,5625.8,0.022543635
S&P 500 지수,5592.18,0.023773355
S&P 500 지수,5591.96,0.02442147
S&P 500 지수,5648.4,0.036699966
S&P 500 지수,5528.93,0.017827459
S&P 500 지수,5520.07,0.014767985
S&P 500 지수,5503.41,0.025856698
S&P 500 지수,5408.42,0.018760053
S&P 500 지수,5471.05,0.022849876
S&P 500 지수,5495.52,0.020425068
S&P 500 지수,5554.13,0.020955168
S&P 500 지수,5595.76,0.018968714
S&P 500 지수,5626.02,0.026525252
S&P 500 지수,5633.09,0.027167663
S&P 500 지수,5634.58,0.024629043
S&P 500 지수,5618.26,0.027356885
S&P 500 지수,5713.64,0.027117668
S&P 500 지수,5702.55,0.030826543
S&P 500 지수,5718.57,0.028607657
S&P 500 지수,5732.93,0.030544516
S&P 500 지수,5722.26,0.018390555
S&P 500 지수,5745.37,0.0192485
S&P 500 지수,5738.17,0.027027903
S&P 500 지수,5762.48,0.025134495
S&P 500 지수,5708.75,0.01606971
S&P 500 지수,5709.54,0.020184569
S&P 500 지수,5699.94,0.024383808
S&P 500 지수,5751.07,0.02517294
S&P 500 지수,5695.94,0.016904598
S&P 500 지수,5751.13,0.027775919
S&P 500 지수,5792.04,0.02805065
S&P 500 지수,5780.05,0.02358887
S&P 500 지수,5815.03,0.020665867
S&P 500 지수,5859.85,0.028535822
S&P 500 지수,5815.26,0.0150194345
S&P 500 지수,5842.47,0.017159302
S&P 500 지수,5841.47,0.02636746
S&P 500 지수,5864.67,0.024156153
S&P 500 지수,5853.98,0.018430257
S&P 500 지수,5851.2,0.021505278
S&P 500 지수,5797.42,0.023248257
S&P 500 지수,5809.86,0.020688957
S&P 500 지수,5808.12,0.022580817
S&P 500 지수,5823.52,0.015610014
S&P 500 지수,5832.92,0.023604728
S&P 500 지수,5813.67,0.022805119
S&P 500 지수,5705.45,0.02272152
S&P 500 지수,5728.8,0.022135705
S&P 500 지수,5712.69,0.011231005
S&P 500 지수,5782.76,0.021797108
S&P 500 지수,5929.04,0.019731252
S&P 500 지수,5973.1,0.027292222
S&P 500 지수,5995.54,0.016107285
S&P 500 지수,6001.35,0.035969604
S&P 500 지수,5983.99,0.011878942
S&P 500 지수,5985.38,0.020451538
S&P 500 지수,5949.17,0.02209616
S&P 500 지수,5870.62,0.008803893
S&P 500 지수,5893.62,0.012861757
S&P 500 지수,5916.98,0.025068369
S&P 500 지수,5917.11,0.01863767
S&P 500 지수,5948.71,0.026572589
S&P 500 지수,5969.34,0.029980518
S&P 500 지수,5987.37,0.01995415
S&P 500 지수,6021.63,0.027112074
S&P 500 지수,5998.74,0.022999154
S&P 500 지수,6032.38,0.023055064
S&P 500 지수,6047.15,0.026456883
S&P 500 지수,6049.88,0.016697658
S&P 500 지수,6086.49,0.019093666
S&P 500 지수,6075.11,0.030822715
S&P 500 지수,6090.27,0.025681034
S&P 500 지수,6052.85,0.02001131
S&P 500 지수,6034.91,0.018427834
S&P 500 지수,6084.19,0.028981123
S&P 500 지수,6051.25,0.024002058
S&P 500 지수,6051.09,0.022834618
S&P 500 지수,6074.08,0.024819668
S&P 500 지수,6050.61,0.02712455
S&P 500 지수,5872.16,0.012313931
S&P 500 지수,5867.08,0.014286552
S&P 500 지수,5930.85,0.020735363
S&P 500 지수,5974.07,0.02510117
S&P 500 지수,6040.04,0.028890386
S&P 500 지수,6037.59,0.023859587
S&P 500 지수,5970.84,0.027646078
S&P 500 지수,5906.94,0.016709112
S&P 500 지수,5881.63,0.02222075
S&P 500 지수,5868.55,0.02439979
S&P 500 지수,5942.47,0.034499407
S&P 500 지수,5975.38,0.02420443
S&P 500 지수,5909.03,0.01569018
S&P 500 지수,5918.25,0.01266828
S&P 500 지수,5918.25,0.02702114
S&P 500 지수,5827.04,0.018431954
S&P 500 지수,5836.22,0.024072567
S&P 500 지수,5842.91,0.03226416
S&P 500 지수,5949.91,0.03196106
S&P 500 지수,5937.34,0.017754775
S&P 500 지수,5996.66,0.030465597
S&P 500 지수,6049.24,0.028280087
S&P 500 지수,6086.37,0.027865581
S&P 500 지수,6118.71,0.025650293
S&P 500 지수,6101.24,0.021042647
S&P 500 지수,6012.28,0.014559573
S&P 500 지수,6067.7,0.029461732
S&P 500 지수,6039.31,0.03045208
S&P 500 지수,6071.17,0.027027918
S&P 500 지수,6040.53,0.019629614
S&P 500 지수,5994.57,0.01860427
S&P 500 지수,6037.88,0.023172056
S&P 500 지수,6061.48,0.02728843
S&P 500 지수,6083.57,0.02483292
S&P 500 지수,6025.99,0.0242023
S&P 500 지수,6066.44,0.027515654
S&P 500 지수,6068.5,0.028410451
S&P 500 지수,6051.97,0.02700245
S&P 500 지수,6115.07,0.031360656
S&P 500 지수,6114.63,0.035964057
S&P 500 지수,6129.58,0.024128685
S&P 500 지수,6144.15,0.018450333
S&P 500 지수,6117.52,0.024871405
S&P 500 지수,6013.13,0.013983527
S&P 500 지수,5983.25,0.018326737
S&P 500 지수,5955.25,0.026639244
S&P 500 지수,5956.06,0.027046612
S&P 500 지수,5861.57,0.016629498
S&P 500 지수,5954.5,0.021662453
S&P 500 지수,5849.72,0.01931796
S&P 500 지수,5778.15,0.013960337
S&P 500 지수,5842.63,0.02466632
S&P 500 지수,5738.52,0.018334951
S&P 500 지수,5770.2,0.018584013
S&P 500 지수,5614.56,0.015659293
S&P 500 지수,5572.07,0.016837882
S&P 500 지수,5599.3,0.016047748
S&P 500 지수,5521.52,0.016403072
S&P 500 지수,5638.94,0.025714481
S&P 500 지수,5675.12,0.018395256
S&P 500 지수,5614.66,0.017062902
S&P 500 지수,5675.29,0.023048246
S&P 500 지수,5662.89,0.016921991
S&P 500 지수,5667.56,0.022012727
S&P 500 지수,5767.57,0.02510964
S&P 500 지수,5776.65,0.02477795
S&P 500 지수,5712.2,0.014596056
S&P 500 지수,5693.31,0.022863487
S&P 500 지수,5580.94,0.020978164
S&P 500 지수,5611.85,0.017474351
S&P 500 지수,5633.07,0.012493234
S&P 500 지수,5670.97,0.022197125
S&P 500 지수,5396.52,0.018262027
S&P 500 지수,5074.08,0.01178259
S&P 500 지수,5062.25,0.013848077
S&P 500 지수,4982.77,0.017510373
S&P 500 지수,5456.9,0.026577929
S&P 500 지수,5268.05,0.02144455
S&P 500 지수,5363.36,0.021756712
S&P 500 지수,5405.97,0.023110865
S&P 500 지수,5396.63,0.023362163
S&P 500 지수,5275.7,0.022563959
S&P 500 지수,5282.7,0.02293509
S&P 500 지수,5158.2,0.017257076
S&P 500 지수,5287.76,0.02607533
S&P 500 지수,5375.86,0.023174241
S&P 500 지수,5484.77,0.033166632
S&P 500 지수,5525.21,0.029633338
S&P 500 지수,5528.75,0.03374691
S&P 500 지수,5560.83,0.023397258
S&P 500 지수,5569.06,0.022241853
S&P 500 지수,5604.14,0.017931303
S&P 500 지수,5686.67,0.025986712
S&P 500 지수,5650.38,0.024414316
S&P 500 지수,5606.91,0.021882625
S&P 500 지수,5631.28,0.02552994
S&P 500 지수,5663.94,0.024466261
S&P 500 지수,5659.91,0.02442471
S&P 500 지수,5844.19,0.024143191
S&P 500 지수,5886.55,0.027007667
S&P 500 지수,5892.58,0.021003338
S&P 500 지수,5916.93,0.021857027
S&P 500 지수,5958.38,0.028389335
S&P 500 지수,5963.6,0.022755805
S&P 500 지수,5940.46,0.022656277
S&P 500 지수,5844.61,0.011137128
S&P 500 지수,5842.01,0.016682167
S&P 500 지수,5802.82,0.024399377
S&P 500 지수,5921.54,0.027211824
S&P 500 지수,5888.55,0.016307954
S&P 500 지수,5912.17,0.011569458
S&P 500 지수,5911.69,0.028058922
S&P 500 지수,5935.94,0.027091537
S&P 500 지수,5970.37,0.020093497
S&P 500 지수,5970.81,0.014080739
S&P 500 지수,5939.3,0.017162848
S&P 500 지수,6000.36,0.03782863
S&P 500 지수,6005.88,0.016744412
S&P 500 지수,6038.81,0.021030173
S&P 500 지수,6022.24,0.020386336
S&P 500 지수,6045.26,0.020509839
S&P 500 지수,5976.97,0.02189806
S&P 500 지수,6033.11,0.029644681
S&P 500 지수,5982.72,0.016997935
S&P 500 지수,5980.87,0.012287682
S&P 500 지수,5967.84,0.018480929
S&P 500 지수,6025.17,0.027582727
S&P 500 지수,6092.18,0.025780907
S&P 500 지수,6092.16,0.02721072
S&P 500 지수,6141.02,0.02539079
S&P 500 지수,6173.07,0.030341314
S&P 500 지수,6204.95,0.02707677
S&P 500 지수,6198.01,0.019854244
S&P 500 지수,6227.42,0.021313287
S&P 500 지수,6279.35,0.027947025
S&P 500 지수,6279.35,0.022567354
S&P 500 지수,6229.98,0.019826751
S&P 500 지수,6225.52,0.015444321
S&P 500 지수,6263.26,0.034140978
S&P 500 지수,6280.46,0.020118393
S&P 500 지수,6259.75,0.023362637
S&P 500 지수,6268.56,0.010177784
S&P 500 지수,6243.76,0.013053404
S&P 500 지수,6263.7,0.023785383
S&P 500 지수,6297.36,0.03135089
S&P 500 지수,6296.79,0.025685107
S&P 500 지수,6305.6,0.028171835
S&P 500 지수,6309.62,0.025881797
S&P 500 지수,6358.91,0.035374932
S&P 500 지수,6363.35,0.030220464
S&P 500 지수,6388.64,0.021563834
S&P 500 지수,6389.77,0.02389465
S&P 500 지수,6370.86,0.02243504
S&P 500 지수,6362.9,0.021792391
S&P 500 지수,6339.39,0.023141792
S&P 500 지수,6238.01,0.018873727
S&P 500 지수,6329.94,0.021537073
S&P 500 지수,6299.19,0.014832898
S&P 500 지수,6345.06,0.020893078
S&P 500 지수,6340.0,0.01949149
S&P 500 지수,6389.45,0.025087748
S&P 500 지수,6373.45,0.02483662
S&P 500 지수,6445.76,0.027966756
S&P 500 지수,6466.58,0.02093644
S&P 500 지수,6468.54,0.018118607
S&P 500 지수,6449.8,0.028173916
S&P 500 지수,6449.15,0.02132992
S&P 500 지수,6411.37,0.023484081
S&P 500 지수,6395.78,0.024646576
S&P 500 지수,6370.17,0.017935038
S&P 500 지수,6466.91,0.026359154
S&P 500 지수,6439.32,0.023370087
S&P 500 지수,6465.94,0.02157326
S&P 500 지수,6481.4,0.028262358
S&P 500 지수,6501.86,0.0279619
S&P 500 지수,6460.26,0.021081965
S&P 500 지수,6415.54,0.016812012
S&P 500 지수,6448.26,0.02523632
S&P 500 지수,6502.08,0.029348662
S&P 500 지수,6481.5,0.0278299
S&P 500 지수,6495.15,0.0242882
S&P 500 지수,6512.61,0.01982563
S&P 500 지수,6532.04,0.019061351
S&P 500 지수,6587.47,0.03191287
S&P 500 지수,6584.29,0.019389577
S&P 500 지수,6615.28,0.025495714
S&P 500 지수,6606.76,0.020369329
S&P 500 지수,6600.35,0.02132678
S&P 500 지수,6631.96,0.022280203
S&P 500 지수,6664.36,0.023920773
S&P 500 지수,6693.75,0.02802654
S&P 500 지수,6656.92,0.017589822
S&P 500 지수,6637.97,0.023638265
S&P 500 지수,6604.72,0.01930869
S&P 500 지수,6643.7,0.02320652
S&P 500 지수,6661.21,0.024697283
S&P 500 지수,6688.46,0.025872353
S&P 500 지수,6711.2,0.025962865
S&P 500 지수,6715.35,0.016196212
S&P 500 지수,6715.79,0.031051362
S&P 500 지수,6740.28,0.03176447
S&P 500 지수,6714.59,0.026368523
S&P 500 지수,6753.72,0.025777074
S&P 500 지수,6735.11,0.02857265
S&P 500 지수,6552.51,0.014315075
S&P 500 지수,6654.72,0.02513661
S&P 500 지수,6644.31,0.022658382
S&P 500 지수,6671.06,0.015172433
S&P 500 지수,6629.07,0.011587645
S&P 500 지수,6664.01,0.026689665
S&P 500 지수,6735.13,0.02743522
S&P 500 지수,6735.35,0.01941194
S&P 500 지수,6699.4,0.023567444
S&P 500 지수,6738.44,0.021507595
S&P 500 지수,6791.69,0.020837776
S&P 500 지수,6875.16,0.025796583
S&P 500 지수,6890.89,0.026836896
S&P 500 지수,6890.59,0.017969571
S&P 500 지수,6822.34,0.015187128
S&P 500 지수,6840.2,0.022151584
S&P 500 지수,6851.97,0.020380806
S&P 500 지수,6771.55,0.020273358
S&P 500 지수,6796.29,0.020640165
S&P 500 지수,6720.32,0.015846858
S&P 500 지수,6728.8,0.016111784
S&P 500 지수,6832.43,0.014009746
S&P 500 지수,6846.61,0.024221051
S&P 500 지수,6850.92,0.018786263
S&P 500 지수,6737.49,0.01612041
S&P 500 지수,6734.11,0.023284992
S&P 500 지수,6672.41,0.017562063
S&P 500 지수,6617.32,0.019928472
S&P 500 지수,6642.16,0.015053497
S&P 500 지수,6538.76,0.013271185
S&P 500 지수,6602.99,0.024787067
S&P 500 지수,6705.12,0.025343647
S&P 500 지수,6765.88,0.025555942
S&P 500 지수,6812.61,0.012601948
S&P 500 지수,6849.09,0.02423477
S&P 500 지수,6812.63,0.021902146
S&P 500 지수,6829.37,0.020334492
S&P 500 지수,6849.72,0.031175576
S&P 500 지수,6857.12,0.025937518
S&P 500 지수,6870.4,0.021078276
S&P 500 지수,6846.51,0.017158465
S&P 500 지수,6840.51,0.026869569
S&P 500 지수,6886.68,0.025784723
S&P 500 지수,6901.0,0.024211094
S&P 500 지수,6827.41,0.017970964
S&P 500 지수,6816.51,0.022811957
S&P 500 지수,6800.26,0.020870863
S&P 500 지수,6721.43,0.01614214
S&P 500 지수,6774.76,0.023147456
S&P 500 지수,6834.5,0.031111196
S&P 500 지수,6878.49,0.01780539
S&P 500 지수,6909.79,0.02362495
S&P 500 지수,6932.05,0.026358234
S&P 500 지수,6929.94,0.017019616
S&P 500 지수,6905.74,0.021936147
S&P 500 지수,6896.24,0.028854815
S&P 500 지수,6845.5,0.024669128
S&P 500 지수,6858.47,0.016491072
S&P 500 지수,6902.05,0.023853743
S&P 500 지수,6944.82,0.017837936
S&P 500 지수,6920.93,0.019299772
S&P 500 지수,6921.46,0.025254508
S&P 500 지수,6966.28,0.02772744
S&P 500 지수,6977.27,0.02812478
S&P 500 지수,6963.74,0.018465765
S&P 500 지수,6926.6,0.020398926
S&P 500 지수,6944.47,0.017190903
S&P 500 지수,6940.01,0.018587522
S&P 500 지수,6796.86,0.018431848
S&P 500 지수,6875.62,0.029807732
S&P 500 지수,6913.35,0.028548792
S&P 500 지수,6915.61,0.033697523
S&P 500 지수,6950.23,0.025607018
S&P 500 지수,6978.6,0.020209428
S&P 500 지수,6978.03,0.0207328
S&P 500 지수,6969.01,0.019597506
S&P 500 지수,6939.03,0.01995412
S&P 500 지수,6976.44,0.02201995
S&P 500 지수,6917.81,0.018080628
S&P 500 지수,6882.72,0.018483061
S&P 500 지수,6798.4,0.022515498
S&P 500 지수,6932.3,0.024008023
S&P 500 지수,6964.82,0.01383998
S&P 500 지수,6941.81,0.021657817
S&P 500 지수,6941.47,0.018559225
S&P 500 지수,6832.76,0.020420184
S&P 500 지수,6836.17,0.024506327
S&P 500 지수,6843.22,0.028370716
S&P 500 지수,6881.31,0.02732347
